Temperature,Humidity,Sunlight,CO2_Emitted_Cars,CO2_Absorbed_Trees,O2_Released_Trees,Carbon_Credit_Score
29.903538202225405,77.44338989033781,605.1005094542725,488.27061816389767,151.30383256682077,336.6867875569602,2.13
20.687770422304368,49.12515017592419,571.0518202369299,145.32140189098567,213.68842436970695,176.80934765453782,5.43
38.186408041575646,67.55348258622055,203.29198468229572,261.4404009446365,266.78648927827567,366.67426075700524,5.93
25.17559963200034,83.15866489417124,874.1257240144914,395.15399393384246,193.9166665543219,349.3518263839628,3.94
33.25044568707964,66.95179129093827,750.5328728876353,381.8217712109781,199.62025893159378,340.9876681829066,3.95
26.23422152178822,43.97756848521803,160.9015257100014,269.09145475757293,165.59963362572955,295.9143471952963,4.16
30.401360423556216,31.464046893392283,737.0515875067919,238.6096671810873,247.4811358395876,311.46264159571024,5.75
30.934205586865595,82.2059324340558,589.1843956083815,259.0449514211482,347.70108480529063,233.77701084724163,6.0
23.69708911051054,31.27616465102323,173.55281117210043,205.71050526345573,120.5349323022095,307.72507705692124,4.52
39.39169255529117,82.48210036105196,512.4705773757908,182.13317548271993,377.0515635637045,179.0223622713913,6.72
35.502656467222295,61.73622804163272,536.2266584170422,293.215879023556,291.1806788118804,422.0697589441507,6.41
38.78997883128378,86.34406191077377,249.19708614694818,207.41350242704294,338.14562443801054,174.31078187948313,5.86
37.89654700855297,77.92699414641993,951.1283323002541,214.98466595890005,244.66674242050408,133.98651595578656,4.91
31.957999576221702,89.87604663200025,864.9778343325958,362.70242538982285,322.8308454984222,274.498410542863,5.03
38.437484700462335,51.04270892710261,702.1201035961975,487.4149326799569,55.670139068813526,363.32297580242476,1.35
21.76985004103839,76.0312973358676,516.0660049005464,341.45488022375,336.4331486728373,275.08672997341654,5.16
23.919657248382904,54.11585481655453,470.58898742605766,130.79178682598652,64.04860067987828,210.70165278052343,4.34
20.90454577821076,58.79253721823453,685.8761204358588,130.2334455416268,361.4696817270019,323.26847355617633,8.34
26.506606615265287,67.6503277931022,590.888682466215,480.5692883382264,397.18696153352516,238.80093416487998,3.83
27.77354579378964,82.42062685118032,156.04579529369704,218.91631612293344,152.92361176187222,473.14707605065325,6.18
25.426980635477918,89.04500815195772,561.2523838932985,136.82679443299017,123.61149470002778,469.0580558414288,7.11
36.57475018303859,76.0964048318711,825.7632555095555,339.6178348601526,317.87717735031424,300.9487279888382,5.39
27.135066533871786,55.066006930040025,513.3158898372623,349.45951131610644,138.5592193220886,231.1535976073034,2.67
25.618690193747614,55.281420136624206,146.76091979884157,359.4019280474753,352.9468341102712,394.85296558265566,5.76
30.853921663164968,74.25493809533349,807.6503794456298,206.9608111430165,85.99490725511686,114.68517739322665,3.17
22.818484499495252,44.32662874609814,281.22740392237694,106.04427368579002,94.08431873277539,289.9076024174605,5.41
36.043939615080795,36.62844678788368,332.75875139923494,486.00614778178874,392.70304428521547,234.5293577081334,3.41
21.491012873595416,51.27732945844659,248.2357180890663,200.357218276441,285.8436143945016,468.21435404102186,7.62
39.73773873201034,47.2343394992449,397.1935583843478,370.410515221019,346.4105285501335,104.80121090907302,3.38
35.44489538593315,47.778487227359406,781.0763551197715,382.6519479514838,163.5152820730313,321.1259502873396,3.37
23.974313630683447,44.0164650629946,567.4472735535436,344.0029668317943,286.76931233221154,396.2654324266504,5.51
20.110442342472048,32.525591378181716,284.39314673564127,225.16295768545928,257.984639558009,294.0071950096165,5.61
36.30922856909668,31.072436084004828,890.0470703368368,208.4385015056263,261.10254204303146,134.16121206508865,4.93
34.13714687695234,89.26334338416189,891.6236694563763,339.06731308108124,288.88636083820256,488.98455601116086,6.69
34.58014336081975,55.66638802415174,883.5205825414063,446.4382534446766,251.3757105951845,307.2041725504392,3.46
35.42540693371892,53.0595988295809,314.9165902433854,478.69349156935823,200.1718292559331,345.67449772760455,2.53
21.480893034681806,70.77883696158419,506.11540976288927,142.36232176150304,146.5729430331914,194.64391308300293,4.98
27.169314570885454,43.09523327190385,986.4906905267876,161.93144503908795,319.0034658196207,293.39923404272156,7.42
22.317381190502594,86.99767103701352,794.8112286789914,477.8945035132319,129.19535050111517,271.6597967833287,1.67
37.26206851751187,77.18070086493313,124.45067910300384,394.61409133391703,292.3240071540449,129.9583368007935,2.71
32.46596253655116,35.36466013873557,158.68413213444285,453.19752993190923,131.6664879272643,142.46414141898688,0.38
26.617960497052984,55.0548465470957,517.5382391310995,181.05305365413727,268.86555948405885,434.9890078475098,7.59
21.27116700572047,82.74709845372988,918.2981852754042,335.03434844376073,311.47739349516013,195.9279808826361,4.63
26.219646434313244,86.68392133748462,584.8316181574428,380.4558377669895,126.54986111728871,177.98330859945222,1.93
26.503666440534943,58.044090674992184,548.0312572308612,372.04475417878905,70.9801553014579,301.9645805000557,2.33
34.59212356676128,66.80468335264246,194.9263299609675,263.26067634667925,95.84081004796093,407.49885254500515,4.53
32.75114942710427,40.02203676552451,691.1020942518646,106.15795667652338,262.0989385448589,124.77860743159516,6.0
37.744254851526534,89.4701175682186,839.892844540203,333.1704227217052,347.3062421790074,330.72316785530234,6.06
29.444298503238986,43.90030208300661,442.3780067568061,201.2406156718435,65.74888743239853,147.68417713622935,2.96
22.391884918766035,86.56390644810753,798.0506658327947,280.10169845715615,306.9529406645762,114.58442033024738,4.54
34.2648957444599,68.97879893954212,968.0289885107304,483.0324060335269,169.46152608251825,121.09758086488696,0.84
35.21570097233795,66.46420769273155,283.3898132149202,259.61412705697387,217.48492947183288,433.66564328337654,6.04
31.225543951389923,60.76131066099052,570.9966680752672,435.9206426657707,375.100842445948,147.18899345122463,3.38
35.41934359909122,43.84018870306552,358.424162276118,175.41624229970046,166.1900266575459,118.06054576491678,3.98
29.875911927287817,40.591681920330494,813.5689771304554,368.9841992100115,212.86792687882013,275.1599548571649,3.65
30.45465658763988,43.22917254421052,619.8340292930418,490.8027817755774,54.78884516623839,437.5973887768099,1.81
28.550820367170992,41.18629572865527,671.1241757952733,140.7572403491747,78.55955200169343,204.96335059572078,4.39
20.508382534881903,76.7750684140052,818.1227436543047,103.32797689087681,140.5070568971744,268.6850470103666,6.19
22.157828539866088,51.0075155500038,456.37342539620937,273.43311705304575,59.74828428737604,115.96901302550049,1.83
20.628583713734685,33.47056059380378,923.5810615663389,137.05019322054687,270.98136411688785,279.6314056539503,7.06
32.72820822527561,88.14615780844868,579.725980521526,399.3537398704925,199.2394248805679,331.04523225485343,3.64
26.287119621526536,83.02715309780554,242.15934055181322,465.81946553942356,241.85082095480772,328.3628215008579,3.03
30.171413823294056,85.66513699171279,726.3092063519222,273.60838908350354,111.12651506371535,232.97067686974606,3.57
38.15132947852186,89.69446935878611,813.935215394429,203.4846568621764,153.57621030281564,226.2132722652542,4.84
24.9858445829775,40.433714953169236,385.085509360774,273.7613276026439,282.3385661984538,142.64944757463917,4.16
28.207658460712594,53.77452113415953,871.4613312988777,389.3791271400004,387.85595327063993,246.71932825850735,5.0
35.11102277086097,75.49430854224548,915.5289292891898,103.6216646321484,67.64587076077322,139.79786754918587,4.49
24.57596330983245,71.76123708322754,349.21403864002804,335.78159579387886,361.63451229934316,406.63837788482067,6.41
21.53959819657586,39.233754380391304,985.1693254436999,345.3166739549516,251.90842045892296,486.5097190992743,6.09
25.79502905827536,78.94998749943707,226.64037524388257,355.0752987583742,247.3718483644683,488.02978266668276,5.65
23.22442574508009,43.46643431019964,281.814101562241,196.8088319923509,225.09748732271612,446.02843975015753,6.87
38.59395304685146,43.42905688935738,265.8023553142235,385.6210893512507,74.28793006646418,340.31685973584763,2.28
36.16240759128834,62.218465373604815,904.5907390070834,136.55659453271056,81.45689810765623,380.346278897552,6.08
32.66807513020847,65.57639609050219,688.8632970924657,179.70813458672032,260.31920198068013,214.08232107216563,5.91
37.429211803754356,64.80517247026867,236.8938549000456,450.98801866179275,169.3355000024454,352.3081680690483,2.6
36.07344153798229,35.489210243865294,496.2910765315141,395.48926029062653,371.04382330218823,282.259819775951,4.75
23.731401177720716,82.64765175782281,653.7682225628218,105.4982216045381,192.3066880758153,292.806935910773,6.79
37.85117996979956,45.93600255532236,175.11767649044498,199.35050414792008,100.14851054592438,403.1106241500632,5.2
30.786844838313016,37.77089527696825,894.1747315666048,185.76259319726583,300.1515917257126,212.76734223890065,6.24
36.14880310328125,83.32488479213863,823.2431818973816,208.32253121478902,152.67369750435344,227.21584467780795,4.76
37.92182599846986,87.3390898937852,554.6860962189744,199.02390811195457,233.9146075745626,469.85671645145464,7.46
26.360069499437277,81.72765703592704,970.4139537332534,125.0105182971383,294.2414749268095,122.4897179403889,6.4
22.201038490553536,78.57096448349269,475.98488134758975,283.57620663872814,365.09243892072465,294.25371936533617,6.28
24.558703250838832,69.3145188383413,985.699287132848,393.09338991446606,327.26691818058663,465.1203201631447,6.22
28.542155772525128,63.05144223654836,701.1279989232644,342.69268988697456,286.72637375545344,344.1452031272628,5.26
36.36029531844986,35.21920559468461,671.2041459285473,369.14866743923193,287.8716138383003,318.56282968485283,4.63
37.21461166512687,54.50719278424192,249.3594057662065,132.45967141449566,381.0736254112303,199.8976716917421,7.25
20.139042610623815,52.36131102073884,893.7349824741796,480.5962840707149,153.53843412378762,237.3101956257793,1.52
30.214946051551316,45.585227025619574,484.7407191285536,435.3967335372099,50.389232968665596,440.81936632187717,2.38
28.348220062975578,73.40520682131509,246.0100652042314,422.0361273982651,145.18409578936954,323.68725270738327,2.52
24.442156209414605,59.75254410472625,111.34676797818314,429.193522016707,126.2619828693604,305.89687750271196,1.97
22.397307346673657,34.862772954458876,603.7801152745443,473.08420325310453,281.64210478989935,139.83188541601157,1.87
26.75230342807256,43.21099211698868,574.6596599104087,317.70158644547905,271.79905991793515,106.41126258204925,3.37
38.858194078250385,70.99552581957576,747.4182601322427,180.11280714705038,257.71148394665335,485.47407547481964,8.09
26.464058640415104,34.56785156941801,901.2322477160219,346.71344314101646,55.6852051233088,250.79446691473666,2.19
30.37581243486732,81.07241484292612,171.46592617872656,397.1525974671756,305.07231905772665,341.2852248398017,4.53
34.060379177903556,59.70879162083846,758.3468413063262,395.16695734161016,163.23564436992203,131.886029274914,1.75
27.27259204758588,58.83519463959888,268.670749687824,308.57960966675205,282.7695961523209,373.2457142892186,5.59
39.435641654419214,65.54446707957106,872.3593478414476,127.38348773343122,244.80244997575366,473.0266834823844,8.54
39.24894589884222,79.48085795550895,837.1571624754905,248.44517537205112,169.9558238997675,330.2661011989679,5.26
25.035645916507285,50.86855247413158,586.71437948699,468.3066433853429,97.10169348643771,150.44612895016422,0.23
29.94497011784771,70.68096915354381,739.2185187609804,333.7795639029704,83.04661418116834,332.68861098939067,3.31
26.017566196335395,63.94391783974746,382.9151018653736,315.33277730228536,341.03141658927825,406.53888524186095,6.44
25.696809887549353,46.02169621016528,524.0511090395332,207.5414057528774,371.4391397285453,262.56661462960744,6.89
20.737738947090655,82.71779918130949,839.4732079394245,247.37956796663156,277.42581636750486,451.93509917658713,7.32
32.19128667959794,77.8455612964157,513.3386774558926,458.1384356612677,86.20194020116918,359.4731813429458,1.97
30.05358046457723,69.50711007950554,422.0184387928976,366.5852190107343,190.70952591088425,459.699567315681,4.8
21.029575024999787,81.03490374565452,544.7912025252699,414.95481070093314,305.128720036805,349.4021244989349,4.6
25.57292928473223,82.03765205758813,845.4243271934965,281.73816922706203,322.93730940352384,152.5151888019297,4.99
38.165317719333075,72.50177860290208,401.68724263378544,352.0988877824632,91.37651780188101,223.87668444207566,2.12
24.79123781333945,80.22079970182033,256.3854338221694,199.35344349728302,50.010751595883846,180.71797930098276,3.13
22.897897441824462,71.84828770015702,740.8126182977027,382.18433211339453,299.2479660582118,463.5305990867449,5.92
29.78905520555126,70.80844630561802,843.3803914372736,271.04053348133493,174.80866159517197,404.16002691499307,5.6
39.71300908221201,67.11668269291106,190.57373067118,277.0182059258982,139.06846606639107,370.5593475640024,4.5
24.84110543023001,75.16299837345846,315.8867014803502,359.7289298307527,54.514114426333904,220.38652785264867,1.59
33.44271094811757,39.51630631758442,227.7747907848945,474.51224858757064,239.1047923665249,173.6179088200854,1.49
35.232392306574354,82.85224555193571,413.14727042395,125.60253864344837,347.9027573990936,402.58043519556475,8.82
24.752750879847994,82.31061166471392,505.31588101487137,429.89729493880304,385.17107619540576,289.66317835163187,4.73
34.56432697223719,31.75483698207355,773.9437032669758,216.95324416487725,248.01073271465123,190.31582086025165,5.07
27.355662654385064,79.54900503388576,686.0328263935068,277.56778180255117,230.06146470896297,346.64879126611004,5.55
32.64611661187159,37.73219204840671,658.8357107305881,108.76533151000358,79.76973492123439,116.13354085538079,4.06
32.670594215217896,50.10713125554851,417.137451948689,220.41843113372522,242.1054805399099,230.4681016513014,5.15
30.71549368149517,74.61049537749646,857.3027977762839,301.0524970520522,182.9926776378881,287.42279783645387,4.42
21.805795401088165,39.64559376289849,524.1584506583481,122.4704309389756,262.49734830925195,159.18333364376235,5.98
36.70604991178476,79.07802144714373,981.194444213639,296.43829175326607,186.05422175679135,493.86179103633583,6.23
26.415601299434716,79.92805067746451,670.7279244661631,470.84425154337094,134.10469320762837,183.6389458358457,1.0
23.730370207997083,60.44806402565017,213.63826740805246,142.15728724312208,83.23784632993178,152.14125201730621,3.81
20.81550283109528,30.383152303010014,708.5598058678906,405.77629123020176,160.22145560611352,181.41394955475857,1.84
31.817858863764837,47.22228799049476,392.5936138885291,263.86842135039706,83.8256920007133,407.6244532638897,4.45
33.55128723684565,67.01561510254453,717.6944770174877,362.0694858097352,111.91393278839438,270.2022637087371,2.74
20.331756578557123,88.87117068164541,162.67703334616516,204.09463919409174,395.5676555028411,326.1663759010152,7.63
30.24186116598562,67.9088116210001,257.3932934583635,163.79690501654332,205.43624491731651,108.4036627945443,4.47
24.529915503958758,45.588214863849586,870.1635330152077,164.18504570849058,236.1551182767558,113.77252342932582,5.09
32.903455808188994,68.04034218597668,304.4616013211634,128.19677825725785,355.76648505802535,278.3302199308065,7.76
23.487328580099827,62.39912278295133,853.3370127186461,174.2586819604972,398.44911517174074,426.6620972806494,9.12
33.81875476204932,76.79072370906862,351.3484796089694,365.6877539955873,253.95005727063852,454.0955514830261,5.38
27.734706926010748,36.4188383296175,678.5937190528368,452.67624473740324,334.3658373654601,134.6826270382561,2.64
38.73459977473469,75.66167415012168,724.7355161588479,425.6502742364647,164.42935851783636,315.34524084040913,2.9
22.750418882919867,62.47599472056662,561.3892778305476,374.05372394979366,157.0103851065519,465.2918745117082,4.48
26.82132702100517,87.77952023153968,374.77960902705814,144.17274536444108,190.94630234809608,255.18910175915454,5.87
22.269470424811782,50.51232996232116,291.3799387339865,215.67497851837993,285.37754193577723,431.82633257134745,7.16
38.49387236557126,67.9573135880369,129.8704191061836,223.9227501289876,288.7670912392846,153.47826175977448,4.86
37.54678706761962,85.92168633060105,373.55176111665145,199.98277855904848,160.33380212730776,474.1577958671195,6.63
25.15883255430311,36.15058367944076,687.8465114781548,306.0022638838892,96.62347344782003,400.56932701252106,4.15
33.199680920683576,86.23370923418707,944.4743366036344,314.221525951869,271.33868976292797,476.53375711476065,6.74
36.34444400402432,71.27314333804881,884.0840340367469,242.75439006844408,94.91405176606759,370.6468934210026,4.9
31.10401623198925,34.07022354631032,789.4582988817723,241.5156634945744,252.47237788026553,245.3615727997708,5.28
30.59301156712013,48.057814016808976,809.6026089279688,431.42223916243256,292.69774481970813,475.272469009889,5.31
24.837045818009035,72.4903253187169,698.4864131283957,415.71713932787424,295.2140237380581,210.2267105236714,3.45
21.862055356117985,34.041036088126305,334.2581718094027,223.11833267229827,313.71523873085886,232.86900882469303,5.74
37.944315159066534,64.9302276105764,916.4755276352469,465.5153775493037,355.5007975479826,380.3233672006961,4.91
38.00836114326661,50.752983417177404,703.6590807152506,481.1260068010024,224.98564718767597,406.1265198101545,3.45
32.66202914546536,67.25493106604863,604.396567882396,230.69701681201633,305.5872163353499,471.7613935396615,7.75
26.780595820974014,32.74452202875077,199.89052229213297,241.76997951722194,266.71045737804286,181.92096362248378,4.56
26.984191492253217,82.29220836914257,502.3499894257829,302.2536613687835,115.3239789291889,419.1992140876896,4.6
34.51911357740479,88.4093381506438,514.3224440817337,476.4483250134694,58.99137570429286,395.4184213587854,1.81
37.94220519905154,88.13267131714149,878.1072485704029,450.5277732569246,149.58948498692683,125.51782250143916,1.09
37.741728485302346,74.97910990457548,591.9833981690097,141.02718503343593,205.0617972181668,254.88925648408278,6.13
35.597510917152476,37.80517440783792,442.36049407336867,257.09229730856646,265.9870805500297,213.10618282403942,4.78
32.84063292308576,75.49579175574135,979.1202956595934,321.34847589990875,347.4857656761219,221.79616974161218,5.36
21.682799299900978,31.47521498752809,199.6485339936841,301.25298902061604,118.68600084715797,493.1787518218803,4.85
23.232574281892276,31.327413091739835,480.29358548075015,177.5452271747571,93.94242646446699,357.11096539197115,5.16
37.97108377054158,49.41661314897247,137.82220765426476,443.52670846726187,387.21798161601464,387.0704631173998,5.01
32.1285811931918,59.318591424279944,765.9137086902373,370.77631319873495,87.81559578174249,490.64705492600365,4.14
20.183941032332594,76.22444506846759,926.2688969792356,435.16334994072145,217.47187453751621,250.88071298305547,2.92
22.02943085732064,70.9977225963903,352.0335965954405,443.50571173978886,254.94730507765564,420.7360673811224,4.18
33.27003538216111,56.7541623826049,872.5075091192087,399.3423414662959,239.48104731760338,273.81238532179816,3.64
20.101231676924375,46.41759997689995,362.996407415708,275.6842404998869,80.11125496153012,447.8134687259919,4.57
23.216161028349973,89.82747000946267,919.6931454795237,344.2187020061698,69.95941990126678,172.26301652452128,1.97
30.974675787331723,55.57087813415838,778.5657132371056,164.14616244789727,86.91919961136249,479.07447082571184,6.49
33.83790395385387,57.08322145978053,824.4160991572948,369.4581669899631,254.95568935541436,187.50868336435187,3.44
33.03922519005201,39.81742927150015,116.20590004040905,171.7013022957123,240.52071067201237,230.48820279237262,5.5
24.485386189211198,77.68857292499575,966.5293213666233,377.5798362040627,131.80927721286048,402.4768936427122,3.99
34.24358442695072,71.62093354688932,754.003892863291,191.83926430158746,273.22094964595703,257.5020566261627,6.3
24.744981749936002,43.24617676732562,374.27598584751996,147.020520060088,337.0236257194773,343.28455070657867,7.81
26.507993963185356,34.94286273695056,846.4551983729623,166.11379605718298,64.55263594630782,277.82940042777136,4.61
34.92982810236048,70.82995812448279,353.3690785734369,100.7968540876281,224.34548024181484,396.94797483591276,7.77
32.992657980944294,69.27067285686812,885.4784556095152,387.49584714141207,291.2586442359416,191.33250094744434,3.7
36.98446820988356,46.395571619892564,201.32235137074332,392.96041962335164,138.3091744743905,123.3831948947508,1.08
33.15225784600687,87.05181373502462,733.3173797147161,305.9733399653038,157.71981685260218,219.9717589892265,3.55
31.36617206670943,39.06347350685401,586.6286289804193,164.54512042215347,264.77326604628433,289.7234659473721,6.57
21.87349535656185,55.940088062556114,186.88102317589673,133.4217350042759,364.2773527053079,167.20802087707142,6.78
27.35431606118867,86.61695521005593,317.7044454329551,107.6515865749148,333.4735471060148,241.91891586255548,7.58
25.30404735363451,55.18363901556734,111.1636326495833,166.2992707860883,254.09557668485422,259.9932073174274,5.99
24.87979286758167,68.31155685984513,521.8911689180552,456.34221399325867,305.57760121503725,122.95673747530941,2.26
39.46021109504891,53.855663877767654,371.1387346840003,196.6147366806727,177.68786457272955,333.32289927368186,5.6
27.861954493335208,46.452912140920205,638.5217358679829,241.70853088688625,274.3379348345652,453.737371188515,7.11
37.84093110354227,89.0386588775897,367.5140269377555,142.1381937925333,213.16355689464493,160.69716518122095,5.37
32.62277251994526,54.560040378902585,369.9272003562862,188.94452189926812,116.47764776014633,339.1232053606056,5.13
35.89622607083297,83.64595222074806,768.873878858443,307.68982831208206,295.60839585704,365.8956819643385,6.06
30.052741862103844,43.79727635346517,143.3285523805181,343.10107323826105,244.7626230720877,267.73387216771533,3.83
31.53807769252718,42.786282241505,912.6054956727885,198.1409256664844,175.517553683757,380.439034945708,6.21
29.850353876377277,31.86804497307068,867.0374869520633,123.09286369004688,368.96871652752077,264.2926173964048,8.03
23.90485975596089,69.10000952255311,701.0242149037658,256.41314765095944,57.32694123935664,301.854915190974,3.7
34.44904230523011,52.11158062342567,633.8994130966458,193.68134837053367,160.5206029373236,102.94121782177079,3.79
25.615447248817116,81.86149499037822,903.072248325687,187.82156929192078,69.9084892221763,376.6880456538755,5.41
20.486319328629076,58.392594401493426,266.797161575843,483.9451210853821,318.2845606775695,364.5370715778898,3.78
32.909445918143355,88.09160567488331,171.07224597174576,346.52019437028963,295.7376089398274,115.36035093053782,3.27
23.542213588140978,41.13153094218727,315.5591529185843,322.7513772688384,165.97327655771096,247.30004295805324,3.22
38.80917168705828,82.11739007733664,815.1204508301712,266.31004140932873,286.48201577247556,491.61273631666694,7.48
39.07857154005175,76.59581116750451,131.20324005383497,271.5777333720577,188.57802916858245,268.2946250274467,4.25
38.29728780440897,76.25531067864313,624.5261515751407,316.36200153523237,314.688826997852,300.77816205273666,5.52
27.403174005108887,80.68699368701326,995.893764572179,378.57192281444287,208.96428195784713,463.97206326388743,5.26
20.30913233057735,75.66143945657993,870.1264844537855,380.8584384727318,194.29790474108293,386.90475034630254,4.38
38.566371251754504,67.57321929788492,569.3011201392305,168.67756308217983,377.1554704209053,332.82805244968944,8.08
28.563682966346285,37.87469266094325,157.2768183579781,300.04510083065077,137.80768496174508,419.121872536429,4.46
39.33309638087339,31.951570769475115,848.2361629471388,264.7832380136408,92.1565689987979,445.7465065823893,5.03
39.272399541785056,85.2508708689412,639.0806573594895,448.21078650775365,254.59008964081036,282.75522869490675,3.25
37.060189109347206,66.99901887124429,203.43969735361014,352.56756848735057,389.2626342994626,290.0433459727342,5.45
25.888977841391714,77.79223745857058,184.47155634102057,313.0016265663927,182.24372480451532,254.42037426073432,3.62
27.701954572038506,58.891341090753,918.6641374929332,146.15785687156693,71.71286727007353,486.68245600738425,6.71
37.02273343033714,37.038491337743665,702.2802366442706,342.25515572936456,168.7568435583486,378.86650171614014,4.27
26.338440103125553,37.511147532153025,846.3581193850799,146.88156227209336,227.07607901184545,133.2892264832289,5.31
23.38985493372185,71.13391723373829,891.0810102540406,234.88263022630082,106.6730523212748,445.1838493252074,5.71
31.136025249167005,55.818353693967765,614.59511684349,157.13678592573274,280.3357763197722,292.22397633450726,6.92
38.723095483215616,42.0314836020202,565.7017165795371,376.82945880974756,399.21228615357023,127.50156256899498,4.09
33.920595933499456,59.49567280448621,487.3846692888912,182.50084553446104,208.10881659350534,319.8869020653244,6.06
31.4012234017873,33.85253622450804,385.25192901200734,256.7437492752104,174.15499485557444,266.86571159028085,4.25
21.943529875415372,64.91828411486392,491.1363647728406,458.26991104751147,190.24645839206332,451.09976194505,3.66
32.3001445339834,46.13960426610586,796.4916901571407,181.7265533595881,90.3011624383204,181.59784144375493,3.93
39.801077002085265,77.85354603823129,641.7310879136185,303.1220255835117,359.1457604991783,430.5858437968732,7.16
22.801680304730482,48.621717535414426,903.2709609593614,267.7086644664088,195.1889794324732,323.0754764741811,5.14
30.366593047274733,57.31320894490807,499.042012941269,107.2496164182919,185.54604399869447,121.84412128538762,5.15
37.54746143855911,30.697232394486036,646.3806208468786,417.10324542912514,280.89159552566605,488.73812053019384,5.31
34.81537235508409,34.34681326767353,668.1767977827899,127.6183625258399,204.71169732589323,305.04609764127997,6.57
33.94031481990536,53.549613384401084,632.527446075693,289.70200839078143,276.88171408274616,216.350741692633,4.7
